Begin Time - hh:mm:ss.ms,Begin Time - ss.msec,Begin Time - msec,Begin Time - PAL,End Time - hh:mm:ss.ms,End Time - ss.msec,End Time - msec,End Time - PAL,Duration - hh:mm:ss.ms,Duration - ss.msec,Duration - msec,Duration - PAL,ESP Epifania Sahinos Pérez / APG Areli Ponce García,Transcription,Traducción,Tokenization,Surface Segmentation,Canonical Segmentation,Surface Glossing,Canonical Glossing,Notes
0:00:44,43.896,43896,00:00:43:22,0:00:44,44.217,44217,00:00:44:05,0:00:00,0.321,321,00:00:00:08,,,,n,n,n,EPEN,EPEN,
0:00:44,44.217,44217,00:00:44:05,0:00:45,44.539,44539,00:00:44:13,0:00:00,0.322,322,00:00:00:08,,,,taxtiya:chi,ta-xti-ya:'-ch-i,ta-xtu-a:'-ch,INC-out-IPFV-PROX-JNCT [3SBJ.SG PRES],INC-out-IPFV-PROX [3SBJ.SG PRES],taxtiya:'chi
0:00:45,44.539,44539,00:00:44:13,0:00:48,48.251,48251,00:00:48:06,0:00:04,3.712,3712,00:00:03:17,ESP,xaxánati iyma: na: ka laksananka:wani n taxtiya:chi xaxanat,inflorescencia de flores amarillas,,,,,,
0:00:45,44.539,44539,00:00:44:13,0:00:45,45.003,45003,00:00:45:00,0:00:00,0.464,464,00:00:00:11,,,,xaxánati,xa-xánat-i,xa-xanat,DEF-flower-JNCT,DEF-flower,
0:00:45,45.003,45003,00:00:45:00,0:00:45,45.467,45467,00:00:45:11,0:00:00,0.464,464,00:00:00:11,,,,iyma:,iyma:,iyma:,DEM,DEM,
0:00:45,45.467,45467,00:00:45:11,0:00:46,45.931,45931,00:00:45:23,0:00:00,0.464,464,00:00:00:11,,,,na:,na:,na:,aslo,also,
0:00:46,45.931,45931,00:00:45:23,0:00:46,46.395,46395,00:00:46:09,0:00:00,0.464,464,00:00:00:11,,,,ka,ka,kah,only,only,
0:00:46,46.395,46395,00:00:46:09,0:00:47,46.859,46859,00:00:46:21,0:00:00,0.464,464,00:00:00:11,,,,laksananka:wani,lak-sananka:-wa-n-i,lak-sananka'-wá'-n,PL-yellow-SEM-PL-JNCT,PL-yellow-SEM-PL,
0:00:47,46.859,46859,00:00:46:21,0:00:47,47.323,47323,00:00:47:08,0:00:00,0.464,464,00:00:00:11,,,,n,n,n,EPEN,EPEN,
0:00:47,47.323,47323,00:00:47:08,0:00:48,47.787,47787,00:00:47:19,0:00:00,0.464,464,00:00:00:11,,,,taxtiya:chi,ta-xti-ya:'-ch-i,ta-xtu-a:'-ch,INC-out-IPFV-PROX-JNCT [3SBJ.SG PRES],INC-out-IPFV-PROX [3SBJ.SG PRES],taxtiya:'chi
0:00:48,47.787,47787,00:00:47:19,0:00:48,48.251,48251,00:00:48:06,0:00:00,0.464,464,00:00:00:11,,,,xaxanat,xa-xanat,xa-xanat,DEF-flower,DEF-flower,
0:00:48,48.251,48251,00:00:48:06,0:00:51,50.55,50550,00:00:50:13,0:00:02,2.299,2299,00:00:02:07,ESP,luwa li:laqáti:'ti lantla paqlh.,muy llamativas.,,,,,,
0:00:48,48.251,48251,00:00:48:06,0:00:49,48.825,48825,00:00:48:20,0:00:01,0.574,574,00:00:00:14,,,,luwa,luwa,luwa,very,very,
0:00:49,48.825,48825,00:00:48:20,0:00:49,49.4,49400,00:00:49:10,0:00:01,0.575,575,00:00:00:14,,,,li:laqáti:'ti,li:-laqáti:-'t-i,li:-laqati:-'t,INS-V.like-DVB-JNCT,INS-V.like-DVB,
0:00:49,49.4,49400,00:00:49:10,0:00:50,49.975,49975,00:00:49:24,0:00:01,0.575,575,00:00:00:14,,,,lantla,lantla,lantlah,like,like,
0:00:50,49.975,49975,00:00:49:24,0:00:51,50.55,50550,00:00:50:13,0:00:01,0.575,575,00:00:00:14,,,,paqlh,paqlh,paqlh-a:',V.bloom [3SBJ.SG PRES IPFV],V.bloom-IPFV [3SBJ.SG PRES],
0:00:51,50.55,50550,00:00:50:13,0:00:55,54.702,54702,00:00:54:17,0:00:04,4.152,4152,00:00:04:03,APG,"Xli:ka:na nayi kilhwampa:'t, na: talhma:ni staka wa: anta:ni lu:ma:tla:ní:y.","Lo que dices es muy cierto, crece muy alto en los sitios con buenas condiciones.",,,,,,
0:00:51,50.55,50550,00:00:50:13,0:00:51,51.011,51011,00:00:51:00,0:00:00,0.461,461,00:00:00:11,,,,Xli:ka:na,xli:ka:na,xli:ka:nah,true,true,
0:00:51,51.011,51011,00:00:51:00,0:00:51,51.472,51472,00:00:51:11,0:00:00,0.461,461,00:00:00:11,,,,nayi,nayi,nayi,as,as,
0:00:51,51.472,51472,00:00:51:11,0:00:52,51.934,51934,00:00:51:23,0:00:00,0.462,462,00:00:00:11,,,,kilhwampa:'t,kilh-wám-pa:'-t,kilh.wan-pa:'-t,mouth-V.say-PROG.2SBJ-2SBJ.SG,mouth-V.say-PROG.2SBJ-2SBJ.SG,
0:00:52,51.934,51934,00:00:51:23,0:00:52,52.395,52395,00:00:52:09,0:00:00,0.461,461,00:00:00:11,,,,na:,na:,na:,aslo,also,
0:00:52,52.395,52395,00:00:52:09,0:00:53,52.856,52856,00:00:52:21,0:00:00,0.461,461,00:00:00:11,,,,talhma:ni,talhma:n-i,talhma:n,high-JNCT,high,
0:00:53,52.856,52856,00:00:52:21,0:00:53,53.318,53318,00:00:53:07,0:00:00,0.462,462,00:00:00:11,,,,staka3,stak-a,stak-a:',V.grow-IPFV  [3SBJ.SG PRES],V.grow-IPFV  [3SBJ.SG PRES],
0:00:53,53.318,53318,00:00:53:07,0:00:54,53.779,53779,00:00:53:19,0:00:00,0.461,461,00:00:00:11,,,,wa:,wa:,wa:,FOC,FOC,
0:00:54,53.779,53779,00:00:53:19,0:00:54,54.24,54240,00:00:54:06,0:00:00,0.461,461,00:00:00:11,,,,anta:ni,anta:ni,anta:ni,where,where,
0:00:54,54.24,54240,00:00:54:06,0:00:55,54.702,54702,00:00:54:17,0:00:00,0.462,462,00:00:00:11,,,,lu:ma:tla:ní:y,lu:-ma:-tla:-ní:-y,lu:-ma:-tlawa-ni-a:',INTNS-CAUS-V.do-DAT-IPFV [3SBJ.SG PRES],INTNS-CAUS-V.do-DAT-IPFV [3SBJ.SG PRES],
0:00:55,54.702,54702,00:00:54:17,0:01:00,60.207,60207,00:01:00:05,0:00:06,5.505,5505,00:00:05:12,APG,"N chu: pus nima:ná n chu: wa:'ti n pu:tlawayá:'w, tla:ni n pu:tlawaya:'wi n pala kispalanchu:wkán, kimpu:laklhakán.",No solamente se puede usar para envolver tamales de carne sino también para tamales de frijol.,,,,,,
0:00:55,54.702,54702,00:00:54:17,0:00:55,55.046,55046,00:00:55:01,0:00:00,0.344,344,00:00:00:08,,,,N,n,n,EPEN,EPEN,
0:00:55,55.046,55046,00:00:55:01,0:00:55,55.39,55390,00:00:55:09,0:00:00,0.344,344,00:00:00:08,,,,chu:,chu:,chu:,PTCL,PTCL,
0:00:55,55.39,55390,00:00:55:09,0:00:56,55.734,55734,00:00:55:18,0:00:00,0.344,344,00:00:00:08,,,,pus,pus,pus,INTJ,INTJ,
0:00:56,55.734,55734,00:00:55:18,0:00:56,56.078,56078,00:00:56:01,0:00:00,0.344,344,00:00:00:08,,,,nima:ná,ni-ma:ná,ni-ma:ná',NEG-only,NEG-only,
0:00:56,56.078,56078,00:00:56:01,0:00:56,56.422,56422,00:00:56:10,0:00:00,0.344,344,00:00:00:08,,,,n,n,n,EPEN,EPEN,
0:00:56,56.422,56422,00:00:56:10,0:00:57,56.766,56766,00:00:56:19,0:00:00,0.344,344,00:00:00:08,,,,chu:,chu:,chu:,PTCL,PTCL,
0:00:57,56.766,56766,00:00:56:19,0:00:57,57.11,57110,00:00:57:02,0:00:00,0.344,344,00:00:00:08,,,,wa:'ti,wa:'t-i,wa:'t,tamale-JNCT,tamale,
0:00:57,57.11,57110,00:00:57:02,0:00:57,57.454,57454,00:00:57:11,0:00:00,0.344,344,00:00:00:08,,,,n,n,n,EPEN,EPEN,
0:00:57,57.454,57454,00:00:57:11,0:00:58,57.798,57798,00:00:57:19,0:00:00,0.344,344,00:00:00:08,,,,pu:tlawayá:'w,pu:-tlawa-yá:'-w,pu:-tlawa-a:'-'w,CTNR-V.do-IPFV-1SBJ.PL,CTNR-V.do-IPFV-1SBJ.PL,
0:00:58,57.798,57798,00:00:57:19,0:00:58,58.142,58142,00:00:58:03,0:00:00,0.344,344,00:00:00:08,,,,tla:ni,tla:n-i,tla:n,good-JNCT,good,
0:00:58,58.142,58142,00:00:58:03,0:00:58,58.486,58486,00:00:58:12,0:00:00,0.344,344,00:00:00:08,,,,n,n,n,EPEN,EPEN,
0:00:58,58.486,58486,00:00:58:12,0:00:59,58.83,58830,00:00:58:20,0:00:00,0.344,344,00:00:00:08,,,,pu:tlawaya:'wi,pu:-tlawa-ya:'-w-i,pu:-tlawa-a:'-'w,CTNR-V.do-IPFV-1SBJ.PL-JNCT,CTNR-V.do-IPFV-1SBJ.PL,
0:00:59,58.83,58830,00:00:58:20,0:00:59,59.174,59174,00:00:59:04,0:00:00,0.344,344,00:00:00:08,,,,n,n,n,EPEN,EPEN,
0:00:59,59.174,59174,00:00:59:04,0:01:00,59.518,59518,00:00:59:12,0:00:00,0.344,344,00:00:00:08,,,,pala,pala,pala,CONJ,CONJ,
0:01:00,59.518,59518,00:00:59:12,0:01:00,59.862,59862,00:00:59:21,0:00:00,0.344,344,00:00:00:08,,,,kispalanchu:wkán,ki-spalanchu:w-kán,ki-spalanchu:w-kan,1POSS-bean.tamale-PL.POSS,1POSS-bean.tamale-PL.POSS,
0:01:00,59.862,59862,00:00:59:21,0:01:00,60.207,60207,00:01:00:05,0:00:00,0.345,345,00:00:00:08,,,,kimpu:laklhakán,kim-pu:laklha-kán,kin-pu:laklh-kan,1POSS-bean.tamale-PL.POSS,1POSS-bean.tamale-PL.POSS,
0:01:00,60.207,60207,00:01:00:05,0:01:04,63.902,63902,00:01:03:22,0:00:04,3.695,3695,00:00:03:17,APG,Pus kani:wá anta:ni maklakaskina:'wi iyma: n kintawa:'nkán.,Esta hoja se usa en muchos aspectos.,,,,,,
0:01:00,60.207,60207,00:01:00:05,0:01:01,60.734,60734,00:01:00:18,0:00:01,0.527,527,00:00:00:13,,,,Pus,pus,pus,INTJ,INTJ,
0:01:01,60.734,60734,00:01:00:18,0:01:01,61.262,61262,00:01:01:06,0:00:01,0.528,528,00:00:00:13,,,,kani:wá,kani:wá,kani:wáh,choise,choise,
0:01:01,61.262,61262,00:01:01:06,0:01:02,61.79,61790,00:01:01:19,0:00:01,0.528,528,00:00:00:13,,,,anta:ni,anta:ni,anta:ni,where,where,
0:01:02,61.79,61790,00:01:01:19,0:01:02,62.318,62318,00:01:02:07,0:00:01,0.528,528,00:00:00:13,,,,maklakaskina:'wi,mak-lakaskin-á:'-w-i,mak-lakaskin-á:'-'w,body-V.use-IPFV-1SBJ.PL-JNCT,body-V.use-IPFV-1SBJ.PL,
0:01:02,62.318,62318,00:01:02:07,0:01:03,62.846,62846,00:01:02:21,0:00:01,0.528,528,00:00:00:13,,,,iyma:,iyma:,iyma:,DEM,DEM,
0:01:03,62.846,62846,00:01:02:21,0:01:03,63.374,63374,00:01:03:09,0:00:01,0.528,528,00:00:00:13,,,,n,n,n,EPEN,EPEN,
0:01:03,63.374,63374,00:01:03:09,0:01:04,63.902,63902,00:01:03:22,0:00:01,0.528,528,00:00:00:13,,,,kintawa:'nkán,kin-tawa:'n-kán,kin-tawa:'n-kan,1POSS-plant-PL.POSS,1POSS-plant-PL.POSS,
0:01:04,63.902,63902,00:01:03:22,0:01:09,69.111,69111,00:01:09:02,0:00:05,5.209,5209,00:00:05:05,ESP,"Xli:ka:na n ti: kilhwampa:'t, lu:wa kani:wá anta:ni n tu: n tu: maklakaskina:'wi iyma: n ta..., n tawá:'n,","Lo que dices es muy cierto, esta hoja tiene muchas utilidades,",,,,,,
0:01:04,63.902,63902,00:01:03:22,0:01:04,64.208,64208,00:01:04:05,0:00:00,0.306,306,00:00:00:07,,,,Xli:ka:na,xli:ka:na,xli:ka:nah,true,true,
0:01:04,64.208,64208,00:01:04:05,0:01:05,64.514,64514,00:01:04:12,0:00:00,0.306,306,00:00:00:07,,,,n,n,n,EPEN,EPEN,
0:01:05,64.514,64514,00:01:04:12,0:01:05,64.821,64821,00:01:04:20,0:00:00,0.307,307,00:00:00:07,,,,ti:2,ti:,ti:,NREL,NREL,
0:01:05,64.821,64821,00:01:04:20,0:01:05,65.127,65127,00:01:05:03,0:00:00,0.306,306,00:00:00:07,,,,kilhwampa:'t,kilh-wám-pa:'-t,kilh.wan-pa:'-t,mouth-V.say-PROG.2SBJ-2SBJ.SG,mouth-V.say-PROG.2SBJ-2SBJ.SG,
0:01:05,65.127,65127,00:01:05:03,0:01:05,65.434,65434,00:01:05:10,0:00:00,0.307,307,00:00:00:07,,,,lu:wa,lu:wa,lu:wa',snake,snake,
0:01:05,65.434,65434,00:01:05:10,0:01:06,65.74,65740,00:01:05:18,0:00:00,0.306,306,00:00:00:07,,,,kani:wá,kani:wá,kani:wáh,choise,choise,
0:01:06,65.74,65740,00:01:05:18,0:01:06,66.046,66046,00:01:06:01,0:00:00,0.306,306,00:00:00:07,,,,anta:ni,anta:ni,anta:ni,where,where,
0:01:06,66.046,66046,00:01:06:01,0:01:06,66.353,66353,00:01:06:08,0:00:00,0.307,307,00:00:00:07,,,,n,n,n,EPEN,EPEN,
0:01:06,66.353,66353,00:01:06:08,0:01:07,66.659,66659,00:01:06:16,0:00:00,0.306,306,00:00:00:07,,,,tu:,tu:,tu:,NREL,NREL,
0:01:07,66.659,66659,00:01:06:16,0:01:07,66.966,66966,00:01:06:24,0:00:00,0.307,307,00:00:00:07,,,,n,n,n,EPEN,EPEN,
0:01:07,66.966,66966,00:01:06:24,0:01:07,67.272,67272,00:01:07:06,0:00:00,0.306,306,00:00:00:07,,,,tu:,tu:,tu:,NREL,NREL,
0:01:07,67.272,67272,00:01:07:06,0:01:08,67.578,67578,00:01:07:14,0:00:00,0.306,306,00:00:00:07,,,,maklakaskina:'wi,mak-lakaskin-á:'-w-i,mak-lakaskin-á:'-'w,body-V.use-IPFV-1SBJ.PL-JNCT,body-V.use-IPFV-1SBJ.PL,
0:01:08,67.578,67578,00:01:07:14,0:01:08,67.885,67885,00:01:07:22,0:00:00,0.307,307,00:00:00:07,,,,iyma:,iyma:,iyma:,DEM,DEM,
0:01:08,67.885,67885,00:01:07:22,0:01:08,68.191,68191,00:01:08:04,0:00:00,0.306,306,00:00:00:07,,,,n,n,n,EPEN,EPEN,
0:01:08,68.191,68191,00:01:08:04,0:01:08,68.498,68498,00:01:08:12,0:00:00,0.307,307,00:00:00:07,,,,"ta...,",ta[FS],ta[FS],ta[FS],ta[FS],
0:01:08,68.498,68498,00:01:08:12,0:01:09,68.804,68804,00:01:08:20,0:00:00,0.306,306,00:00:00:07,,,,n,n,n,EPEN,EPEN,
0:01:09,68.804,68804,00:01:08:20,0:01:09,69.111,69111,00:01:09:02,0:00:00,0.307,307,00:00:00:07,,,,tawá:'n,tawá:'n,tawá:'n,plant,plant,
0:01:09,69.111,69111,00:01:09:02,0:01:13,72.64,72640,00:01:12:16,0:00:04,3.529,3529,00:00:03:13,ESP,ka:tu:wa n tu:n li:maklakaskiná:'w cha:na: n chu: lantla....,se usa para muchas cosas....,,,,,,
0:01:09,69.111,69111,00:01:09:02,0:01:10,69.503,69503,00:01:09:12,0:00:00,0.392,392,00:00:00:09,,,,ka:tu:wa,ka:tu:wa,ka:tu:wah,many,many,
0:01:10,69.503,69503,00:01:09:12,0:01:10,69.895,69895,00:01:09:22,0:00:00,0.392,392,00:00:00:09,,,,n,n,n,EPEN,EPEN,
0:01:10,69.895,69895,00:01:09:22,0:01:10,70.287,70287,00:01:10:07,0:00:00,0.392,392,00:00:00:09,,,,tu:,tu:,tu:,NREL,NREL,
0:01:10,70.287,70287,00:01:10:07,0:01:11,70.679,70679,00:01:10:16,0:00:00,0.392,392,00:00:00:09,,,,n,n,n,EPEN,EPEN,
0:01:11,70.679,70679,00:01:10:16,0:01:11,71.071,71071,00:01:11:01,0:00:00,0.392,392,00:00:00:09,,,,li:maklakaskiná:'w,li:-mak-lakaskin-á:'-w,li:-mak-lakaskin-á:'-'w,INS-body-V.use-IPFV-1SBJ.PL,INS-body-V.use-IPFV-1SBJ.PL,
0:01:11,71.071,71071,00:01:11:01,0:01:11,71.463,71463,00:01:11:11,0:00:00,0.392,392,00:00:00:09,,,,cha:na:,cha:na:,cha:na:,PTCL,PTCL,
0:01:11,71.463,71463,00:01:11:11,0:01:12,71.855,71855,00:01:11:21,0:00:00,0.392,392,00:00:00:09,,,,n,n,n,EPEN,EPEN,
0:01:12,71.855,71855,00:01:11:21,0:01:12,72.247,72247,00:01:12:06,0:00:00,0.392,392,00:00:00:09,,,,chu:,chu:,chu:,PTCL,PTCL,
0:01:12,72.247,72247,00:01:12:06,0:01:13,72.64,72640,00:01:12:16,0:00:00,0.393,393,00:00:00:09,,,,lantla....,lantla,lantlah,like,like,
0:01:13,72.64,72640,00:01:12:16,0:01:14,74.056,74056,00:01:14:01,0:00:01,1.416,1416,00:00:01:10,ESP,Ka ma:x stla:ni iyma:,Como les digo es muy hermosa,,,,,,
0:01:13,72.64,72640,00:01:12:16,0:01:13,72.994,72994,00:01:12:24,0:00:00,0.354,354,00:00:00:08,,,,Ka,ka,kah,only,only,
0:01:13,72.994,72994,00:01:12:24,0:01:13,73.348,73348,00:01:13:08,0:00:00,0.354,354,00:00:00:08,,,,ma:x,ma:x,ma:x,DUB,DUB,
0:01:13,73.348,73348,00:01:13:08,0:01:14,73.702,73702,00:01:13:17,0:00:00,0.354,354,00:00:00:08,,,,stla:ni,stla:n-i,stla:n,beautiful-JNCT,beautiful,
0:01:14,73.702,73702,00:01:13:17,0:01:14,74.056,74056,00:01:14:01,0:00:00,0.354,354,00:00:00:08,,,,iyma:,iyma:,iyma:,DEM,DEM,
0:01:14,74.056,74056,00:01:14:01,0:01:15,75.093,75093,00:01:15:02,0:00:01,1.037,1037,00:00:01:00,ESP,iyma: xaxanat.,su inflorescencia.,,,,,,
0:01:14,74.056,74056,00:01:14:01,0:01:15,74.574,74574,00:01:14:14,0:00:01,0.518,518,00:00:00:12,,,,iyma:,iyma:,iyma:,DEM,DEM,
0:01:15,74.574,74574,00:01:14:14,0:01:15,75.093,75093,00:01:15:02,0:00:01,0.519,519,00:00:00:12,,,,xaxanat,xa-xanat,xa-xanat,DEF-flower,DEF-flower,
0:01:15,75.093,75093,00:01:15:02,0:01:17,76.594,76594,00:01:16:14,0:00:02,1.501,1501,00:00:01:12,ESP,Li:qama:na:nqo:'yi iyma: laqsqatá:n,Los niños lo pueden jugar,,,,,,
0:01:15,75.093,75093,00:01:15:02,0:01:16,75.593,75593,00:01:15:14,0:00:01,0.5,500,00:00:00:12,,,,Li:qama:nanqo:'yi,li:-qama:nan-qo:'-y-i,li:-qama:nan-qo:'-a:',INS-V.play-3PL-IPFV-JNCT [PRES],INS-V.play-3PL-IPFV [PRES],
0:01:16,75.593,75593,00:01:15:14,0:01:16,76.093,76093,00:01:16:02,0:00:01,0.5,500,00:00:00:12,,,,iyma:,iyma:,iyma:,DEM,DEM,
0:01:16,76.093,76093,00:01:16:02,0:01:17,76.594,76594,00:01:16:14,0:00:01,0.501,501,00:00:00:12,,,,laqsqatá:n,laq-sqatá-:n,laq-sqata'-an,PL-baby-PL,PL-baby-PL,Need to determine plural suffix
0:01:17,76.594,76594,00:01:16:14,0:01:20,79.625,79625,00:01:19:15,0:00:03,3.031,3031,00:00:03:00,ESP,laqati:qo:'yi iyma: laqsqata:ni li:qama:nanqo:'yi anta:ni wa:,les agrada a los niños jugar,,,,,,
0:01:17,76.594,76594,00:01:16:14,0:01:17,77.099,77099,00:01:17:02,0:00:01,0.505,505,00:00:00:12,,,,laqati:qo:'yi,laqati:-qo:'-y-i,laqati:-qo:'-a:',V.like-3PL-IPFV-JNCT [PRES],V.like-3PL-IPFV [PRES],
0:01:17,77.099,77099,00:01:17:02,0:01:18,77.604,77604,00:01:17:15,0:00:01,0.505,505,00:00:00:12,,,,iyma:,iyma:,iyma:,DEM,DEM,
0:01:18,77.604,77604,00:01:17:15,0:01:18,78.109,78109,00:01:18:02,0:00:01,0.505,505,00:00:00:12,,,,laqsqata:ni,laq-sqata-:n-i,laq-sqata'-an,PL-baby-PL-JNCT,PL-baby-PL,Need to determine plural suffix
0:01:18,78.109,78109,00:01:18:02,0:01:19,78.614,78614,00:01:18:15,0:00:01,0.505,505,00:00:00:12,,,,li:qama:nanqo:'yi,li:-qama:nan-qo:'-y-i,li:-qama:nan-qo:'-a:',INS-V.play-3PL-IPFV-JNCT [PRES],INS-V.play-3PL-IPFV [PRES],
0:01:19,78.614,78614,00:01:18:15,0:01:19,79.119,79119,00:01:19:02,0:00:01,0.505,505,00:00:00:12,,,,anta:ni,anta:ni,anta:ni,where,where,
0:01:19,79.119,79119,00:01:19:02,0:01:20,79.625,79625,00:01:19:15,0:00:01,0.506,506,00:00:00:12,,,,wa:,wa:,wa:,FOC,FOC,
0:01:20,79.625,79625,00:01:19:15,0:01:22,82.255,82255,00:01:22:06,0:00:03,2.63,2630,00:00:02:15,ESP,n chu: n n ta:'pinqo:'ya jka:tawá:'n ukxilhqó:' xaxanat,cuando los llevas al campo,,,,,,
0:01:20,79.625,79625,00:01:19:15,0:01:20,79.953,79953,00:01:19:23,0:00:00,0.328,328,00:00:00:08,,,,n,n,n,EPEN,EPEN,
0:01:20,79.953,79953,00:01:19:23,0:01:20,80.282,80282,00:01:20:07,0:00:00,0.329,329,00:00:00:08,,,,chu:,chu:,chu:,PTCL,PTCL,
0:01:20,80.282,80282,00:01:20:07,0:01:21,80.611,80611,00:01:20:15,0:00:00,0.329,329,00:00:00:08,,,,n,n,n,EPEN,EPEN,
0:01:21,80.611,80611,00:01:20:15,0:01:21,80.94,80940,00:01:20:23,0:00:00,0.329,329,00:00:00:08,,,,n,n,n,EPEN,EPEN,
0:01:21,80.94,80940,00:01:20:23,0:01:21,81.268,81268,00:01:21:06,0:00:00,0.328,328,00:00:00:08,,,,ta:'pinqo:'ya,ta:'-pin-qo:'-ya,ta:'-pina'-qo:'-a:',COM-V.go2SBJ-3PL-IPFV [PRES],COM-V.go2SBJ-3PL-IPFV [PRES],
0:01:21,81.268,81268,00:01:21:06,0:01:22,81.597,81597,00:01:21:14,0:00:00,0.329,329,00:00:00:08,,,,jka:tawá:'n,j-ka:-tawá:'n,k-ka:-tawa:'n,LOC-PLC-plant,LOC-PLC-plant,
0:01:22,81.597,81597,00:01:21:14,0:01:22,81.926,81926,00:01:21:23,0:00:00,0.329,329,00:00:00:08,,,,ukxilhqó:',ukxilh-qó:',ukxilh-qo:'-a:',V.see-3PL [PRES IPFV],V.see-3PL-IPFV [PRES],
0:01:22,81.926,81926,00:01:21:23,0:01:22,82.255,82255,00:01:22:06,0:00:00,0.329,329,00:00:00:08,,,,xaxanat,xa-xanat,xa-xanat,DEF-flower,DEF-flower,
0:01:22,82.255,82255,00:01:22:06,0:01:24,84.219,84219,00:01:24:05,0:00:02,1.964,1964,00:00:01:24,ESP,luwa laqati:qó:' li:qama:nqó:'y.,les agrada mucha jugar con ella.,,,,,,
0:01:22,82.255,82255,00:01:22:06,0:01:23,82.909,82909,00:01:22:22,0:00:01,0.654,654,00:00:00:16,,,,luwa,luwa,luwa,very,very,
0:01:23,82.909,82909,00:01:22:22,0:01:24,83.564,83564,00:01:23:14,0:00:01,0.655,655,00:00:00:16,,,,laqati:qó:',laqati:-qó:',laqati:-qo:'-a:',V.like-3PL [PRES IPFV],V.like-3PL-IPFV [PRES],
0:01:24,83.564,83564,00:01:23:14,0:01:24,84.219,84219,00:01:24:05,0:00:01,0.655,655,00:00:00:16,,,,li:qama:nqó:'y,li:-qama:n-qó:'-y,li:-qama:nan-qo:'-a:',INS-V.play-3PL-IPFV [PRES],INS-V.play-3PL-IPFV [PRES],
0:01:24,84.219,84219,00:01:24:05,0:01:27,87.487,87487,00:01:27:12,0:00:03,3.268,3268,00:00:03:06,APG,"Xli:ka:na nayi kilhwamá:'w, wa: la:maqa:sá minchá n kilhtamukú","Lo que decimos es verdad, hace mucho años",,,,,,
0:01:24,84.219,84219,00:01:24:05,0:01:25,84.627,84627,00:01:24:15,0:00:00,0.408,408,00:00:00:10,,,,Xli:ka:na,xli:ka:na,xli:ka:nah,true,true,
0:01:25,84.627,84627,00:01:24:15,0:01:25,85.036,85036,00:01:25:00,0:00:00,0.409,409,00:00:00:10,,,,nayi,nayi,nayi,as,as,
0:01:25,85.036,85036,00:01:25:00,0:01:25,85.444,85444,00:01:25:11,0:00:00,0.408,408,00:00:00:10,,,,kilhwamá:'w,kilh-wa-má:'-w,kilh-wan-ma:'-'w,mouth-V.say-PROG-1SBJ.PL,mouth-V.say-PROG-1SBJ.PL,
0:01:25,85.444,85444,00:01:25:11,0:01:26,85.853,85853,00:01:25:21,0:00:00,0.409,409,00:00:00:10,,,,wa:,wa:,wa:,FOC,FOC,
0:01:26,85.853,85853,00:01:25:21,0:01:26,86.261,86261,00:01:26:06,0:00:00,0.408,408,00:00:00:10,,,,la:maqa:sá,la:-maqa:sá,la:-maqa:sá',SIM-a.long.time.ago,SIM-a.long.time.ago,
0:01:26,86.261,86261,00:01:26:06,0:01:27,86.67,86670,00:01:26:16,0:00:00,0.409,409,00:00:00:10,,,,minchá,min-chá,min-chá'-a:',V.come-DIST [3SBJ.SG IPFV],V.come-DIST-IPFV [3SBJ.SG],
0:01:27,86.67,86670,00:01:26:16,0:01:27,87.078,87078,00:01:27:01,0:00:00,0.408,408,00:00:00:10,,,,n,n,n,EPEN,EPEN,
0:01:27,87.078,87078,00:01:27:01,0:01:27,87.487,87487,00:01:27:12,0:00:00,0.409,409,00:00:00:10,,,,kilhtamukú,kilhtamukú,kilhtamukú',day,day,
0:01:27,87.487,87487,00:01:27:12,0:01:30,90.071,90071,00:01:30:01,0:00:03,2.584,2584,00:00:02:14,APG,"xli:ka:na n pi ni:tú xananqo:'yi n pala *bolsa**,","no existían las bolsas,",,,,,,
0:01:27,87.487,87487,00:01:27:12,0:01:28,87.81,87810,00:01:27:20,0:00:00,0.323,323,00:00:00:08,,,,xli:ka:na,xli:ka:na,xli:ka:nah,true,true,
0:01:28,87.81,87810,00:01:27:20,0:01:28,88.133,88133,00:01:28:03,0:00:00,0.323,323,00:00:00:08,,,,n,n,n,EPEN,EPEN,
0:01:28,88.133,88133,00:01:28:03,0:01:28,88.456,88456,00:01:28:11,0:00:00,0.323,323,00:00:00:08,,,,pi,pi,pi,COMP,COMP,
0:01:28,88.456,88456,00:01:28:11,0:01:29,88.779,88779,00:01:28:19,0:00:00,0.323,323,00:00:00:08,,,,ni:tú,ni:tú,ni:tú',nothing,nothing,
0:01:29,88.779,88779,00:01:28:19,0:01:29,89.102,89102,00:01:29:02,0:00:00,0.323,323,00:00:00:08,,,,xananqo:'yi,x-anan-qo:'-y-i,x-anan-qó:'-a:',PST-V.exist-3PL-IPFV-JNCT,PST-V.exist-3PL-IPFV,
0:01:29,89.102,89102,00:01:29:02,0:01:29,89.425,89425,00:01:29:10,0:00:00,0.323,323,00:00:00:08,,,,n,n,n,EPEN,EPEN,
0:01:29,89.425,89425,00:01:29:10,0:01:30,89.748,89748,00:01:29:18,0:00:00,0.323,323,00:00:00:08,,,,pala,pala,pala,CONJ,CONJ,
0:01:30,89.748,89748,00:01:29:18,0:01:30,90.071,90071,00:01:30:01,0:00:00,0.323,323,00:00:00:08,,,,*bolsa**,bolsa,bolsa,bag,bag,
