Begin Time - hh:mm:ss.ms,Begin Time - ss.msec,Begin Time - msec,Begin Time - PAL,End Time - hh:mm:ss.ms,End Time - ss.msec,End Time - msec,End Time - PAL,Duration - hh:mm:ss.ms,Duration - ss.msec,Duration - msec,Duration - PAL,ESP Epifania Sahinos Pérez / APG Areli Ponce García,Transcription,Traducción,Tokenization,Surface Segmentation,Canonical Segmentation,Surface Glossing,Canonical Glossing,Notes
0:00:50,50.436,50436,00:00:50:10,0:00:51,50.684,50684,00:00:50:17,0:00:00,0.248,248,00:00:00:06,,,,kilhwámpa:'ti,kilh-wám-pa:'-t-i,kilh.wan-pa:'-t,mouth-V.say-PROG.2SBJ-2SBJ.SG-JNCT,mouth-V.say-PROG.2SBJ-2SBJ.SG,
0:00:51,50.684,50684,00:00:50:17,0:00:51,50.932,50932,00:00:50:23,0:00:00,0.248,248,00:00:00:06,,,,n,n,n,EPEN,EPEN,
0:00:51,50.932,50932,00:00:50:23,0:00:51,51.18,51180,00:00:51:04,0:00:00,0.248,248,00:00:00:06,,,,chu:,chu:,chu:,PTCL,PTCL,
0:00:51,51.18,51180,00:00:51:04,0:00:51,51.428,51428,00:00:51:10,0:00:00,0.248,248,00:00:00:06,,,,xatawá:'n,xa-tawa:'n,xa-tawa:'n,DEF-plant,DEF-plant,
0:00:51,51.428,51428,00:00:51:10,0:00:52,51.676,51676,00:00:51:16,0:00:00,0.248,248,00:00:00:06,,,,pa:,pa:,pa:,Q,Q,
0:00:52,51.676,51676,00:00:51:16,0:00:52,51.924,51924,00:00:51:23,0:00:00,0.248,248,00:00:00:06,,,,na:,na:,na:,aslo,also,
0:00:52,51.924,51924,00:00:51:23,0:00:52,52.172,52172,00:00:52:04,0:00:00,0.248,248,00:00:00:06,,,,qama,qama,qama',tasty,tasty,
0:00:52,52.172,52172,00:00:52:04,0:00:52,52.42,52420,00:00:52:10,0:00:00,0.248,248,00:00:00:06,,,,n,n,n,EPEN,EPEN,
0:00:52,52.42,52420,00:00:52:10,0:00:53,52.668,52668,00:00:52:16,0:00:00,0.248,248,00:00:00:06,,,,chu:,chu:,chu:,PTCL,PTCL,
0:00:53,52.668,52668,00:00:52:16,0:00:53,52.916,52916,00:00:52:22,0:00:00,0.248,248,00:00:00:06,,,,taxtú,ta-xtú,ta-xtu-a:',INC-out [3SBJ.SG PRES IPFV],INC-out-IPFV [3SBJ.SG PRES],
0:00:53,52.916,52916,00:00:52:22,0:00:53,53.164,53164,00:00:53:04,0:00:00,0.248,248,00:00:00:06,,,,xachu:w,xa-chu:w,xa-chu:w,DEF-tortilla,DEF-tortilla,
0:00:53,53.164,53164,00:00:53:04,0:00:57,57.443,57443,00:00:57:11,0:00:04,4.279,4279,00:00:04:06,ESP,"Qama wanqo:'yi wa: n ti: n pu:tlawaqo:'lhá', pus wa: n ti: nia:pu:tlawá pus ni...,","Aquellos que ya lo ocuparon dicen que sabe rico, aquellos que no lo han usado pues no",,,,,,
0:00:53,53.164,53164,00:00:53:04,0:00:53,53.469,53469,00:00:53:11,0:00:00,0.305,305,00:00:00:07,,,,qama,qama,qama',tasty,tasty,
0:00:53,53.469,53469,00:00:53:11,0:00:54,53.775,53775,00:00:53:19,0:00:00,0.306,306,00:00:00:07,,,,wanqo:'yi,wan-qo:'-y-i,wan-qo:'-a:',V.say-3PL-IPFV-JNCT,V.say-3PL-IPFV,
0:00:54,53.775,53775,00:00:53:19,0:00:54,54.08,54080,00:00:54:02,0:00:00,0.305,305,00:00:00:07,,,,wa:,wa:,wa:,FOC,FOC,
0:00:54,54.08,54080,00:00:54:02,0:00:54,54.386,54386,00:00:54:09,0:00:00,0.306,306,00:00:00:07,,,,n,n,n,EPEN,EPEN,
0:00:54,54.386,54386,00:00:54:09,0:00:55,54.692,54692,00:00:54:17,0:00:00,0.306,306,00:00:00:07,,,,ti:,ti:,ti:,HREL,HREL,
0:00:55,54.692,54692,00:00:54:17,0:00:55,54.997,54997,00:00:54:24,0:00:00,0.305,305,00:00:00:07,,,,n,n,n,EPEN,EPEN,
0:00:55,54.997,54997,00:00:54:24,0:00:55,55.303,55303,00:00:55:07,0:00:00,0.306,306,00:00:00:07,,,,pu:tlawaqo:'lhá',pu:-tlawa-qo:'-lh-á',pu:-tlawa-qo:'-lh-tá',CTNR-V.do-3PL-PFV-ALRD,CTNR-V.do-3PL-PFV-ALRD,
0:00:55,55.303,55303,00:00:55:07,0:00:56,55.609,55609,00:00:55:15,0:00:00,0.306,306,00:00:00:07,,,,pus,pus,pus,INTJ,INTJ,
0:00:56,55.609,55609,00:00:55:15,0:00:56,55.914,55914,00:00:55:22,0:00:00,0.305,305,00:00:00:07,,,,wa:,wa:,wa:,FOC,FOC,
0:00:56,55.914,55914,00:00:55:22,0:00:56,56.22,56220,00:00:56:05,0:00:00,0.306,306,00:00:00:07,,,,n,n,n,EPEN,EPEN,
0:00:56,56.22,56220,00:00:56:05,0:00:57,56.526,56526,00:00:56:13,0:00:00,0.306,306,00:00:00:07,,,,ti:,ti:,ti:,HREL,HREL,
0:00:57,56.526,56526,00:00:56:13,0:00:57,56.831,56831,00:00:56:20,0:00:00,0.305,305,00:00:00:07,,,,nia:pu:tlawá,ni-a:-pu:-tlawá,ni-a:-pu:-tlawa-a:',NEG-YET-CNTR-V.do [3SBJ.SG PRES IPFV],NEG-YET-CNTR-V.do-IPFV [3SBJ.SG PRES],
0:00:57,56.831,56831,00:00:56:20,0:00:57,57.137,57137,00:00:57:03,0:00:00,0.306,306,00:00:00:07,,,,pus,pus,pus,INTJ,INTJ,
0:00:57,57.137,57137,00:00:57:03,0:00:57,57.443,57443,00:00:57:11,0:00:00,0.306,306,00:00:00:07,,,,"ni...,",ni-[FS],ni-[FS],NEG-[FS],NEG-[FS],
0:00:57,57.443,57443,00:00:57:11,0:01:00,59.719,59719,00:00:59:17,0:00:02,2.276,2276,00:00:02:06,ESP,"nilu:katsí:y, wa: kiti na: ktipu:tlawalh","saben, en mi caso ya lo he usado",,,,,,
0:00:57,57.443,57443,00:00:57:11,0:00:58,57.898,57898,00:00:57:22,0:00:00,0.455,455,00:00:00:11,,,,nilu:katsí:y,ni-lu:-katsí:-y,ni-lu:-katsi:-a:',NEG-INTNS-V.know-IPFV [3SBJ.SG PRES],NEG-INTNS-V.know-IPFV [3SBJ.SG PRES],
0:00:58,57.898,57898,00:00:57:22,0:00:58,58.353,58353,00:00:58:08,0:00:00,0.455,455,00:00:00:11,,,,wa:,wa:,wa:,FOC,FOC,
0:00:58,58.353,58353,00:00:58:08,0:00:59,58.808,58808,00:00:58:20,0:00:00,0.455,455,00:00:00:11,,,,kiti,kit-i,kit,PRN.1SBJ.SG-JNCT,PRN.1SBJ.SG,
0:00:59,58.808,58808,00:00:58:20,0:00:59,59.263,59263,00:00:59:06,0:00:00,0.455,455,00:00:00:11,,,,na:,na:,na:,aslo,also,
0:00:59,59.263,59263,00:00:59:06,0:01:00,59.719,59719,00:00:59:17,0:00:00,0.456,456,00:00:00:11,,,,ktipu:tlawalh,k-ti-pu:-tlawa-lh,k-ti-pu:-tlawa-lh,1SBJ.SG-POT-CTNR-V.do-PFV,1SBJ.SG-POT-CTNR-V.do-PFV,
0:01:00,59.719,59719,00:00:59:17,0:01:02,62.45,62450,00:01:02:11,0:00:03,2.731,2731,00:00:02:18,ESP,"pus niqama kiti jqalh..., ktiqalhwa:'nalh *porque** ka",y en lo particular no me agradó porque,,,,,,
0:01:00,59.719,59719,00:00:59:17,0:01:00,60.109,60109,00:01:00:02,0:00:00,0.39,390,00:00:00:09,,,,pus,pus,pus,INTJ,INTJ,
0:01:00,60.109,60109,00:01:00:02,0:01:00,60.499,60499,00:01:00:12,0:00:00,0.39,390,00:00:00:09,,,,niqama,ni-qama,ni-qama',NEG-tasty,NEG-tasty,
0:01:00,60.499,60499,00:01:00:12,0:01:01,60.889,60889,00:01:00:22,0:00:00,0.39,390,00:00:00:09,,,,kiti,kit-i,kit,PRN.1SBJ.SG-JNCT,PRN.1SBJ.SG,
0:01:01,60.889,60889,00:01:00:22,0:01:01,61.279,61279,00:01:01:06,0:00:00,0.39,390,00:00:00:09,,,,"jqalh...,",j-qalh-[FS],k-qalh-[FS],1SBJ.SG-mouth-[FS],1SBJ.SG-mouth-[FS],
0:01:01,61.279,61279,00:01:01:06,0:01:02,61.669,61669,00:01:01:16,0:00:00,0.39,390,00:00:00:09,,,,ktiqalhwa:'nalh,k-ti-qalh-wa:'-na-lh,k-ti-qalh-wa'-nan-lh,1SBJ-POT-mouth-V.eat-ANTIP-PFV,1SBJ-POT-mouth-V.eat-ANTIP-PFV,
0:01:02,61.669,61669,00:01:01:16,0:01:02,62.059,62059,00:01:02:01,0:00:00,0.39,390,00:00:00:09,,,,*porque**,porque,porque,INJT,INJT,
0:01:02,62.059,62059,00:01:02:01,0:01:02,62.45,62450,00:01:02:11,0:00:00,0.391,391,00:00:00:09,,,,ka,ka,kah,only,only,
0:01:02,62.45,62450,00:01:02:11,0:01:04,64.166,64166,00:01:04:04,0:00:02,1.716,1716,00:00:01:17,ESP,ka tanu: n taqalhwa:'nani xa,tiene un sabor distinto,,,,,,
0:01:02,62.45,62450,00:01:02:11,0:01:03,62.793,62793,00:01:02:19,0:00:00,0.343,343,00:00:00:08,,,,ka,ka,kah,only,only,
0:01:03,62.793,62793,00:01:02:19,0:01:03,63.136,63136,00:01:03:03,0:00:00,0.343,343,00:00:00:08,,,,tanu:,ta-nu:,ta-nu:-a:',INC-in [3SBJ.SG PRES IPFV],INC-in-IPFV [3SBJ.SG PRES],
0:01:03,63.136,63136,00:01:03:03,0:01:03,63.479,63479,00:01:03:11,0:00:00,0.343,343,00:00:00:08,,,,n,n,n,EPEN,EPEN,
0:01:03,63.479,63479,00:01:03:11,0:01:04,63.822,63822,00:01:03:20,0:00:00,0.343,343,00:00:00:08,,,,taqalhwa:'nani,ta-qalh-wa:'-nan-i,ta-qalh-wa'-nan-a:',INC-mouth-V.eat-INDEF-JNCT [3SBJ.SG PRES IPFV],INC-mouth-V.eat-INDEF-IPFV [3SBJ.SG PRES],
0:01:04,63.822,63822,00:01:03:20,0:01:04,64.166,64166,00:01:04:04,0:00:00,0.344,344,00:00:00:08,,,,xa,xa,xa',PRN.3SBJ.SG,PRN.3SBJ.SG,
0:01:04,64.166,64166,00:01:04:04,0:01:05,65.31,65310,00:01:05:07,0:00:01,1.144,1144,00:00:01:03,ESP,xachu:w.,el tamal.,xachu:w,xa-chu:w,xa-chu:w,DEF-tortilla,DEF-tortilla,
0:01:05,65.31,65310,00:01:05:07,0:01:09,68.598,68598,00:01:08:14,0:00:03,3.288,3288,00:00:03:07,APG,"Xli:ka:na nayi kilhwampa:'t, pus lhu:wa ma:xi n tawá:'n usa","Es muy cierto lo que dices, creo que son muchas hierbas",,,,,,
0:01:05,65.31,65310,00:01:05:07,0:01:06,65.675,65675,00:01:05:16,0:00:00,0.365,365,00:00:00:09,,,,xli:ka:na,xli:ka:na,xli:ka:nah,true,true,
0:01:06,65.675,65675,00:01:05:16,0:01:06,66.04,66040,00:01:06:01,0:00:00,0.365,365,00:00:00:09,,,,nayi,nayi,nayi,as,as,
0:01:06,66.04,66040,00:01:06:01,0:01:06,66.406,66406,00:01:06:10,0:00:00,0.366,366,00:00:00:09,,,,kilhwampa:'t,kilh-wám-pa:'-t,kilh.wan-pa:'-t,mouth-V.say-PROG.2SBJ-2SBJ.SG,mouth-V.say-PROG.2SBJ-2SBJ.SG,
0:01:06,66.406,66406,00:01:06:10,0:01:07,66.771,66771,00:01:06:19,0:00:00,0.365,365,00:00:00:09,,,,pus,pus,pus,INTJ,INTJ,
0:01:07,66.771,66771,00:01:06:19,0:01:07,67.136,67136,00:01:07:03,0:00:00,0.365,365,00:00:00:09,,,,lhu:wa,lhu:wa,lhu:wa',many,many,
0:01:07,67.136,67136,00:01:07:03,0:01:08,67.502,67502,00:01:07:12,0:00:00,0.366,366,00:00:00:09,,,,ma:xi,ma:x-i,ma:x,DUB-JNCT,DUB,
0:01:08,67.502,67502,00:01:07:12,0:01:08,67.867,67867,00:01:07:21,0:00:00,0.365,365,00:00:00:09,,,,n,n,n,EPEN,EPEN,
0:01:08,67.867,67867,00:01:07:21,0:01:08,68.232,68232,00:01:08:05,0:00:00,0.365,365,00:00:00:09,,,,tawá:'n,tawá:'n,tawá:'n,plant,plant,
0:01:08,68.232,68232,00:01:08:05,0:01:09,68.598,68598,00:01:08:14,0:00:00,0.366,366,00:00:00:09,,,,usa,usa,usa,INTJ,INTJ,
0:01:09,68.598,68598,00:01:08:14,0:01:11,71.066,71066,00:01:11:01,0:00:02,2.468,2468,00:00:02:11,APG,tacha'na:ni nilaqapasqo:'yá:'w.,o cultivos que desconocemos.,,,,,,
0:01:09,68.598,68598,00:01:08:14,0:01:10,69.832,69832,00:01:09:20,0:00:01,1.234,1234,00:00:01:05,,,,tacha'na:ni,ta-cha'n-a:n-i,ta-cha'n-an,DTRANS-V.plant-PL-JNCT,DTRANS-V.plant-PL,plural
0:01:10,69.832,69832,00:01:09:20,0:01:11,71.066,71066,00:01:11:01,0:00:01,1.234,1234,00:00:01:05,,,,nilaqapasqo:'yá:'w,ni-laqapas-qo:'-yá:'-w,ni-laqapas-qo:'-a:'-'w,NEG-V.recognize-3PL-IPFV [PRES],NEG-V.recognize-3PL-IPFV [PRES],
0:01:11,71.066,71066,00:01:11:01,0:01:15,74.638,74638,00:01:14:15,0:00:04,3.572,3572,00:00:03:14,APG,Pus nipaks katsi:ya:'wi n pala qama n taxtú n pala xachu:w nayi la:wanimá:'w.,No sabemos si todos se pueden usar para tamales como acabamos de decir.,,,,,,
0:01:11,71.066,71066,00:01:11:01,0:01:11,71.34,71340,00:01:11:08,0:00:00,0.274,274,00:00:00:06,,,,pus,pus,pus,INTJ,INTJ,
0:01:11,71.34,71340,00:01:11:08,0:01:12,71.615,71615,00:01:11:15,0:00:00,0.275,275,00:00:00:06,,,,nipaks,ni-paks,ni-paks,NEG-all,NEG-all,
0:01:12,71.615,71615,00:01:11:15,0:01:12,71.89,71890,00:01:11:22,0:00:00,0.275,275,00:00:00:06,,,,katsi:ya:'wi,katsi:-yá:'-w-i,katsi:-á:'-'w,V.know-IPFV-1SBJ.PL-JNCT,V.know-IPFV-1SBJ.PL,
0:01:12,71.89,71890,00:01:11:22,0:01:12,72.165,72165,00:01:12:04,0:00:00,0.275,275,00:00:00:06,,,,n,n,n,EPEN,EPEN,
0:01:12,72.165,72165,00:01:12:04,0:01:12,72.439,72439,00:01:12:10,0:00:00,0.274,274,00:00:00:06,,,,pala,pala,pala,CONJ,CONJ,
0:01:12,72.439,72439,00:01:12:10,0:01:13,72.714,72714,00:01:12:17,0:00:00,0.275,275,00:00:00:06,,,,qama,qama,qama',tasty,tasty,
0:01:13,72.714,72714,00:01:12:17,0:01:13,72.989,72989,00:01:12:24,0:00:00,0.275,275,00:00:00:06,,,,n,n,n,EPEN,EPEN,
0:01:13,72.989,72989,00:01:12:24,0:01:13,73.264,73264,00:01:13:06,0:00:00,0.275,275,00:00:00:06,,,,taxtú,ta-xtú,ta-xtu-a:',INC-out [3SBJ.SG PRES IPFV],INC-out-IPFV [3SBJ.SG PRES],
0:01:13,73.264,73264,00:01:13:06,0:01:14,73.538,73538,00:01:13:13,0:00:00,0.274,274,00:00:00:06,,,,n,n,n,EPEN,EPEN,
0:01:14,73.538,73538,00:01:13:13,0:01:14,73.813,73813,00:01:13:20,0:00:00,0.275,275,00:00:00:06,,,,pala,pala,pala,CONJ,CONJ,
0:01:14,73.813,73813,00:01:13:20,0:01:14,74.088,74088,00:01:14:02,0:00:00,0.275,275,00:00:00:06,,,,xachu:w,xa-chu:w,xa-chu:w,DEF-tortilla,DEF-tortilla,
0:01:14,74.088,74088,00:01:14:02,0:01:14,74.363,74363,00:01:14:09,0:00:00,0.275,275,00:00:00:06,,,,nayi,nayi,nayi,as,as,
0:01:14,74.363,74363,00:01:14:09,0:01:15,74.638,74638,00:01:14:15,0:00:00,0.275,275,00:00:00:06,,,,la:wanimá:'w,la:-wa-ni-má:'-w,la:-wan-ni-ma:'-'w,RECP-V.say-DAT-PROG-1SBJ.PL,RECP-V.say-DAT-PROG-1SBJ.PL,
0:01:15,74.638,74638,00:01:14:15,0:01:16,75.787,75787,00:01:15:19,0:00:01,1.149,1149,00:00:01:03,APG,Chu: iyma: n tawa:'ni n chu:,Esta hierba de la que hablamos,,,,,,
0:01:15,74.638,74638,00:01:14:15,0:01:15,74.829,74829,00:01:14:20,0:00:00,0.191,191,00:00:00:04,,,,chu:,chu:,chu:,PTCL,PTCL,
0:01:15,74.829,74829,00:01:14:20,0:01:15,75.021,75021,00:01:15:00,0:00:00,0.192,192,00:00:00:04,,,,iyma:,iyma:,iyma:,DEM,DEM,
0:01:15,75.021,75021,00:01:15:00,0:01:15,75.212,75212,00:01:15:05,0:00:00,0.191,191,00:00:00:04,,,,n,n,n,EPEN,EPEN,
0:01:15,75.212,75212,00:01:15:05,0:01:15,75.404,75404,00:01:15:10,0:00:00,0.192,192,00:00:00:04,,,,tawa:'ni,tawa:'n-i,tawa:'n,plant-JNCT,plant,
0:01:15,75.404,75404,00:01:15:10,0:01:16,75.595,75595,00:01:15:14,0:00:00,0.191,191,00:00:00:04,,,,n,n,n,EPEN,EPEN,
0:01:16,75.595,75595,00:01:15:14,0:01:16,75.787,75787,00:01:15:19,0:00:00,0.192,192,00:00:00:04,,,,chu:,chu:,chu:,PTCL,PTCL,
0:01:16,75.787,75787,00:01:15:19,0:01:20,79.839,79839,00:01:19:20,0:00:04,4.052,4052,00:00:04:01,APG,"aqsamá:'w pus xli:ka:na akani wa: stak, nasták, na: nikas..., na: nixaskalahwa',","puede crecer en mucho sitios, no es delicada,",,,,,,
0:01:16,75.787,75787,00:01:15:19,0:01:16,76.155,76155,00:01:16:03,0:00:00,0.368,368,00:00:00:09,,,,aqsamá:'w,aqsa-má:'-w,aqsan-ma:'-'w,V.mention-PROG-1SBJ.PL [PRES],V.mention-PROG-1SBJ.PL [PRES],
0:01:16,76.155,76155,00:01:16:03,0:01:17,76.523,76523,00:01:16:13,0:00:00,0.368,368,00:00:00:09,,,,pus,pus,pus,INTJ,INTJ,
0:01:17,76.523,76523,00:01:16:13,0:01:17,76.892,76892,00:01:16:22,0:00:00,0.369,369,00:00:00:09,,,,xli:ka:na,xli:ka:na,xli:ka:nah,true,true,
0:01:17,76.892,76892,00:01:16:22,0:01:17,77.26,77260,00:01:17:06,0:00:00,0.368,368,00:00:00:09,,,,akani,akan-i,akan,head-JNCT,head-JNCT,
0:01:17,77.26,77260,00:01:17:06,0:01:18,77.628,77628,00:01:17:15,0:00:00,0.368,368,00:00:00:09,,,,wa:,wa:,wa:,FOC,FOC,
0:01:18,77.628,77628,00:01:17:15,0:01:18,77.997,77997,00:01:17:24,0:00:00,0.369,369,00:00:00:09,,,,stak,stak,stak-a:',V.grow [3SBJ.SG PRES IPFV],V.grow-IPFV  [3SBJ.SG PRES],
0:01:18,77.997,77997,00:01:17:24,0:01:18,78.365,78365,00:01:18:09,0:00:00,0.368,368,00:00:00:09,,,,nasták,na-stak,na-stak-a:',FUT-V.grow [3SBJ.SG PRES IPFV],FUT-V.grow-IPFV  [3SBJ.SG PRES],
0:01:18,78.365,78365,00:01:18:09,0:01:19,78.733,78733,00:01:18:18,0:00:00,0.368,368,00:00:00:09,,,,na:,na:,na:,aslo,also,
0:01:19,78.733,78733,00:01:18:18,0:01:19,79.102,79102,00:01:19:02,0:00:00,0.369,369,00:00:00:09,,,,"nikas...,",nikas,nikas,ERROR,ERROR,
0:01:19,79.102,79102,00:01:19:02,0:01:19,79.47,79470,00:01:19:11,0:00:00,0.368,368,00:00:00:09,,,,na:,na:,na:,aslo,also,
0:01:19,79.47,79470,00:01:19:11,0:01:20,79.839,79839,00:01:19:20,0:00:00,0.369,369,00:00:00:09,,,,nixaskalahwa',ni-xa-skalahwa',ni-xa-skalahwa',NEG-DEF-delicate,NEG-DEF-delicate,
0:01:20,79.839,79839,00:01:19:20,0:01:22,81.522,81522,00:01:21:13,0:00:02,1.683,1683,00:00:01:17,APG,staka n pala nacha'na'.,puede crecer si lo cultivas.,,,,,,
0:01:20,79.839,79839,00:01:19:20,0:01:20,80.259,80259,00:01:20:06,0:00:00,0.42,420,00:00:00:10,,,,staka3,stak-a,stak-a:',V.grow-IPFV  [3SBJ.SG PRES],V.grow-IPFV  [3SBJ.SG PRES],
0:01:20,80.259,80259,00:01:20:06,0:01:21,80.68,80680,00:01:20:17,0:00:00,0.421,421,00:00:00:10,,,,n,n,n,EPEN,EPEN,
0:01:21,80.68,80680,00:01:20:17,0:01:21,81.101,81101,00:01:21:02,0:00:00,0.421,421,00:00:00:10,,,,pala,pala,pala,CONJ,CONJ,
0:01:21,81.101,81101,00:01:21:02,0:01:22,81.522,81522,00:01:21:13,0:00:00,0.421,421,00:00:00:10,,,,nacha'na',na-cha'n-a-',na-cha'n-a:'-',FUT-V.plant-IPFV-2SBJ.SG,FUT-V.plant-IPFV-2SBJ.SG,
0:01:22,81.522,81522,00:01:21:13,0:01:26,85.566,85566,00:01:25:14,0:00:04,4.044,4044,00:00:04:01,APG,Lu:laqkuxtaqo:'kán *porque** lantla la:wanimá:'w tla:ni li:ka:xtlawa:nankani xaxanat.,Algunos lo cuidan porque sus flores son ornamentales.,,,,,,
0:01:22,81.522,81522,00:01:21:13,0:01:22,82.099,82099,00:01:22:02,0:00:01,0.577,577,00:00:00:14,,,,Lu:laqkuxtaqo:'kán,lu:-laq-kuxta-qo:'-kán,lu:-laq-kuxta-qo:'-kan,INTNS-PL-V.weed-3PL-INDEF,INTNS-PL-V.weed-3PL-INDEF,
0:01:22,82.099,82099,00:01:22:02,0:01:23,82.677,82677,00:01:22:16,0:00:01,0.578,578,00:00:00:14,,,,*porque**,porque,porque,INJT,INJT,
0:01:23,82.677,82677,00:01:22:16,0:01:23,83.255,83255,00:01:23:06,0:00:01,0.578,578,00:00:00:14,,,,lantla,lantla,lantlah,like,like,
0:01:23,83.255,83255,00:01:23:06,0:01:24,83.832,83832,00:01:23:20,0:00:01,0.577,577,00:00:00:14,,,,la:wanimá:'w,la:-wa-ni-má:'-w,la:-wan-ni-ma:'-'w,RECP-V.say-DAT-PROG-1SBJ.PL,RECP-V.say-DAT-PROG-1SBJ.PL,
0:01:24,83.832,83832,00:01:23:20,0:01:24,84.41,84410,00:01:24:10,0:00:01,0.578,578,00:00:00:14,,,,tla:ni,tla:n-i,tla:n,good-JNCT,good,
0:01:24,84.41,84410,00:01:24:10,0:01:25,84.988,84988,00:01:24:24,0:00:01,0.578,578,00:00:00:14,,,,li:ka:xtlawa:nankani,li:-ka:xtlawa:nan-kan-i,li:-ka:xtlawa:nan-kan,INS-V.decorate-INDEF-JNCT,INS-V.decorate-INDEF,
0:01:25,84.988,84988,00:01:24:24,0:01:26,85.565,85565,00:01:25:14,0:00:01,0.577,577,00:00:00:14,,,,xaxanat,xa-xanat,xa-xanat,DEF-flower,DEF-flower,
0:01:26,85.566,85566,00:01:25:14,0:01:29,88.852,88852,00:01:28:21,0:00:03,3.286,3286,00:00:03:07,ESP,"Xli:ka:na n ti: kilhwampa:'t, na: lu:talhma:ni stak na: lu:","Lo que dices es verdad, también crecen muy altos,",,,,,,
0:01:26,85.566,85566,00:01:25:14,0:01:26,85.931,85931,00:01:25:23,0:00:00,0.365,365,00:00:00:09,,,,Xli:ka:na,xli:ka:na,xli:ka:nah,true,true,
0:01:26,85.931,85931,00:01:25:23,0:01:26,86.296,86296,00:01:26:07,0:00:00,0.365,365,00:00:00:09,,,,n,n,n,EPEN,EPEN,
0:01:26,86.296,86296,00:01:26:07,0:01:27,86.661,86661,00:01:26:16,0:00:00,0.365,365,00:00:00:09,,,,ti:,ti:,ti:,HREL,HREL,
0:01:27,86.661,86661,00:01:26:16,0:01:27,87.026,87026,00:01:27:00,0:00:00,0.365,365,00:00:00:09,,,,kilhwampa:'t,kilh-wám-pa:'-t,kilh.wan-pa:'-t,mouth-V.say-PROG.2SBJ-2SBJ.SG,mouth-V.say-PROG.2SBJ-2SBJ.SG,
0:01:27,87.026,87026,00:01:27:00,0:01:27,87.391,87391,00:01:27:09,0:00:00,0.365,365,00:00:00:09,,,,na:,na:,na:,aslo,also,
0:01:27,87.391,87391,00:01:27:09,0:01:28,87.756,87756,00:01:27:18,0:00:00,0.365,365,00:00:00:09,,,,lu:talhma:ni,lu:-talhma:n-i,lu:-talhma:n,INTNS-high-JNCT,INTNS-high,
0:01:28,87.756,87756,00:01:27:18,0:01:28,88.121,88121,00:01:28:03,0:00:00,0.365,365,00:00:00:09,,,,stak,stak,stak-a:',V.grow [3SBJ.SG PRES IPFV],V.grow-IPFV  [3SBJ.SG PRES],
0:01:28,88.121,88121,00:01:28:03,0:01:28,88.486,88486,00:01:28:12,0:00:00,0.365,365,00:00:00:09,,,,na:,na:,na:,aslo,also,
0:01:28,88.486,88486,00:01:28:12,0:01:29,88.852,88852,00:01:28:21,0:00:00,0.366,366,00:00:00:09,,,,"lu:...,",lu:-[FS],lu:-[FS],INTNS-[FS],INTNS-[FS],
0:01:29,88.852,88852,00:01:28:21,0:01:31,91.412,91412,00:01:31:10,0:00:03,2.56,2560,00:00:02:14,ESP,"ka tanu: n cha:'chixi:wá', cha:'tsatsu'qo:'wán.","son pubescentes, de tallos rojizos.",,,,,,
0:01:29,88.852,88852,00:01:28:21,0:01:29,89.364,89364,00:01:29:09,0:00:01,0.512,512,00:00:00:12,,,,ka,ka,kah,only,only,
0:01:29,89.364,89364,00:01:29:09,0:01:30,89.876,89876,00:01:29:21,0:00:01,0.512,512,00:00:00:12,,,,tanu:,ta-nu:,ta-nu:-a:',INC-in [3SBJ.SG PRES IPFV],INC-in-IPFV [3SBJ.SG PRES],
0:01:30,89.876,89876,00:01:29:21,0:01:30,90.388,90388,00:01:30:09,0:00:01,0.512,512,00:00:00:12,,,,n,n,n,EPEN,EPEN,
0:01:30,90.388,90388,00:01:30:09,0:01:31,90.9,90900,00:01:30:22,0:00:01,0.512,512,00:00:00:12,,,,cha:'chixi:wá',cha:'-chixi:-wá',cha:'-chixix-wá',leg-hairy-SEM,leg-hairy-SEM,
0:01:31,90.9,90900,00:01:30:22,0:01:31,91.412,91412,00:01:31:10,0:00:01,0.512,512,00:00:00:12,,,,cha:'tsatsu'qo:'wán,cha:'-tsatsu'-qo:'-wá-n,cha:'-tsatsu'q-qo:'-wá'-n,leg-red-3PL-SEM-PL,leg-red-3PL-SEM-PL,
0:01:31,91.412,91412,00:01:31:10,0:01:36,95.624,95624,00:01:35:15,0:00:04,4.212,4212,00:00:04:05,ESP,"Ka tanu: iyma: xcha:'xpa:ni, ma: n chixi:t cha:'wanqo:'yi iyma: xa","Sus tallos son algo particulares, son peludos",,,,,,
0:01:31,91.412,91412,00:01:31:10,0:01:32,91.833,91833,00:01:31:20,0:00:00,0.421,421,00:00:00:10,,,,Ka,ka,kah,only,only,
0:01:32,91.833,91833,00:01:31:20,0:01:32,92.254,92254,00:01:32:06,0:00:00,0.421,421,00:00:00:10,,,,tanu:,ta-nu:,ta-nu:-a:',INC-in [3SBJ.SG PRES IPFV],INC-in-IPFV [3SBJ.SG PRES],
0:01:32,92.254,92254,00:01:32:06,0:01:33,92.675,92675,00:01:32:16,0:00:00,0.421,421,00:00:00:10,,,,iyma:,iyma:,iyma:,DEM,DEM,
0:01:33,92.675,92675,00:01:32:16,0:01:33,93.096,93096,00:01:33:02,0:00:00,0.421,421,00:00:00:10,,,,xcha:'xpa:ni,x-cha:'xpa:n-i,x-cha:'xpa:n,3POSS-sura-JNCT,3POSS-sura,
