Begin Time - hh:mm:ss.ms,Begin Time - ss.msec,Begin Time - msec,Begin Time - PAL,End Time - hh:mm:ss.ms,End Time - ss.msec,End Time - msec,End Time - PAL,Duration - hh:mm:ss.ms,Duration - ss.msec,Duration - msec,Duration - PAL,ESP Epifania Sahinos Pérez / APG Areli Ponce García,Transcription,Traducción,Tokenization,Surface Segmentation,Canonical Segmentation,Surface Glossing,Canonical Glossing,Notes
0:00:45,44.713,44713,00:00:44:17,0:00:45,45.414,45414,00:00:45:10,0:00:01,0.701,701,00:00:00:17,,,,ti:,ti:,ti:,HREL,HREL,
0:00:45,45.414,45414,00:00:45:10,0:00:46,46.115,46115,00:00:46:02,0:00:01,0.701,701,00:00:00:17,,,,kilhwámpa:'ti,kilh-wám-pa:'-t-i,kilh.wan-pa:'-t,mouth-V.say-PROG.2SBJ-2SBJ.SG-JNCT,mouth-V.say-PROG.2SBJ-2SBJ.SG,
0:00:46,46.115,46115,00:00:46:02,0:00:48,48.471,48471,00:00:48:11,0:00:02,2.356,2356,00:00:02:08,ESP,lu:káh laqati:qo:'yi ma: laqsqata:ni ma:....,a los niños les encanta....,,,,,,
0:00:46,46.115,46115,00:00:46:02,0:00:47,46.586,46586,00:00:46:14,0:00:00,0.471,471,00:00:00:11,,,,lu:káh,lu:-káh,lu:-kah,INTNS-only,INTNS-only,
0:00:47,46.586,46586,00:00:46:14,0:00:47,47.057,47057,00:00:47:01,0:00:00,0.471,471,00:00:00:11,,,,laqati:qo:'yi,laqati:-qo:'-y-i,laqati:-qo:'-a:',V.like-3PL-IPFV-JNCT [PRES],V.like-3PL-IPFV [PRES],
0:00:47,47.057,47057,00:00:47:01,0:00:48,47.528,47528,00:00:47:13,0:00:00,0.471,471,00:00:00:11,,,,ma:,ma:,ma:,TAG,TAG,
0:00:48,47.528,47528,00:00:47:13,0:00:48,47.999,47999,00:00:47:24,0:00:00,0.471,471,00:00:00:11,,,,laqsqata:ni,laq-sqata-:n-i,laq-sqata'-an,PL-baby-PL-JNCT,PL-baby-PL,Need to determine plural suffix
0:00:48,47.999,47999,00:00:47:24,0:00:48,48.471,48471,00:00:48:11,0:00:00,0.472,472,00:00:00:11,,,,ma:,ma:,ma:,TAG,TAG,
0:00:48,48.471,48471,00:00:48:11,0:00:50,50.184,50184,00:00:50:04,0:00:02,1.713,1713,00:00:01:17,ESP,Nakli:ni n kisiqna wani ma:,Me llevaré mis plátanos me dijo,,,,,,
0:00:48,48.471,48471,00:00:48:11,0:00:49,48.813,48813,00:00:48:20,0:00:00,0.342,342,00:00:00:08,,,,Nakli:ni,na-k-li:n-i,na-k-li:n-a:',FUT-1SBJ.SG-V.bring-JNCT [IPFV],FUT-1SBJ.SG-V.bring-IPFV,
0:00:49,48.813,48813,00:00:48:20,0:00:49,49.156,49156,00:00:49:03,0:00:00,0.343,343,00:00:00:08,,,,n,n,n,EPEN,EPEN,
0:00:49,49.156,49156,00:00:49:03,0:00:49,49.498,49498,00:00:49:12,0:00:00,0.342,342,00:00:00:08,,,,kisiqna,ki-siqna,ki-siqna',1POSS-banana,1POSS-banana,
0:00:49,49.498,49498,00:00:49:12,0:00:50,49.841,49841,00:00:49:21,0:00:00,0.343,343,00:00:00:08,,,,wani,wa-ni,wan-ni-a:',V.say-DAT [3SBJ.SG PRES IPFV],V.say-DAT-IPFV [3SBJ.SG PRES],
0:00:50,49.841,49841,00:00:49:21,0:00:50,50.184,50184,00:00:50:04,0:00:00,0.343,343,00:00:00:08,,,,ma:,ma:,ma:,TAG,TAG,
0:00:50,50.184,50184,00:00:50:04,0:00:53,52.602,52602,00:00:52:15,0:00:02,2.418,2418,00:00:02:10,ESP,"jki:ta:'lani:'ti n kintá:nati jka:tawá:'n,","mi nieto la vez que lo llevé al campo,",,,,,,
0:00:50,50.184,50184,00:00:50:04,0:00:51,50.788,50788,00:00:50:19,0:00:01,0.604,604,00:00:00:15,,,,jki:ta:'lani:'ti,j-ki:-ta:'-la-ni:'t-i,k-qalh-[FS],1SBJ.SG-RT-COM-V.go-PRF-JNCT [3OBJ],1SBJ.SG-RT-COM-V.go-PRF [3OBJ],
0:00:51,50.788,50788,00:00:50:19,0:00:51,51.393,51393,00:00:51:09,0:00:01,0.605,605,00:00:00:15,,,,n,n,n,EPEN,EPEN,
0:00:51,51.393,51393,00:00:51:09,0:00:52,51.997,51997,00:00:51:24,0:00:01,0.604,604,00:00:00:15,,,,kintá:nati,kin-tá:nat-i,kin-ta:nat,1POSS-grandchild-JNCT,1POSS-grandchild,
0:00:52,51.997,51997,00:00:51:24,0:00:53,52.602,52602,00:00:52:15,0:00:01,0.605,605,00:00:00:15,,,,jka:tawá:'n,j-ka:-tawá:'n,k-ka:-tawa:'n,LOC-PLC-plant,LOC-PLC-plant,
0:00:53,52.602,52602,00:00:52:15,0:00:56,56.493,56493,00:00:56:12,0:00:04,3.891,3891,00:00:03:22,ESP,"iyma: kaka:..., kinka:ni n kiwaní n chu: jká:nilhi n chu:","me dijo córtamelo y se lo corté,",,,,,,
0:00:53,52.602,52602,00:00:52:15,0:00:53,52.991,52991,00:00:52:24,0:00:00,0.389,389,00:00:00:09,,,,iyma:,iyma:,iyma:,DEM,DEM,
0:00:53,52.991,52991,00:00:52:24,0:00:53,53.38,53380,00:00:53:09,0:00:00,0.389,389,00:00:00:09,,,,"kaka:...,",kaka:,kaka:,ERROR,ERROR,
0:00:53,53.38,53380,00:00:53:09,0:00:54,53.769,53769,00:00:53:19,0:00:00,0.389,389,00:00:00:09,,,,kinka:ni,kin-ka:-ni,kin-ka:-ni-',1OBJ-V.cut-DAT [2SBJ.SG PRES IPFV],1OBJ-V.cut-DAT-2SBJ.SG [PRES IPFV],
0:00:54,53.769,53769,00:00:53:19,0:00:54,54.158,54158,00:00:54:03,0:00:00,0.389,389,00:00:00:09,,,,n,n,n,EPEN,EPEN,
0:00:54,54.158,54158,00:00:54:03,0:00:55,54.547,54547,00:00:54:13,0:00:00,0.389,389,00:00:00:09,,,,kiwaní,ki-wa-ní,ki-wan-ni-a:',1OBJ-V.say-DAT [3SBJ.SG PRES IPFV],1OBJ-V.say-DAT-IPFV [3SBJ.SG PRES],
0:00:55,54.547,54547,00:00:54:13,0:00:55,54.936,54936,00:00:54:23,0:00:00,0.389,389,00:00:00:09,,,,n,n,n,EPEN,EPEN,
0:00:55,54.936,54936,00:00:54:23,0:00:55,55.325,55325,00:00:55:08,0:00:00,0.389,389,00:00:00:09,,,,chu:,chu:,chu:,PTCL,PTCL,
0:00:55,55.325,55325,00:00:55:08,0:00:56,55.714,55714,00:00:55:17,0:00:00,0.389,389,00:00:00:09,,,,jká:nilhi,j-ká:-ni-lh-i,k-ka:-ni-lh,1SBJ.SG-V.cut-DAT-PFV-JNCT [3OBJ],1SBJ.SG-V.cut-DAT-PFV [3OBJ],
0:00:56,55.714,55714,00:00:55:17,0:00:56,56.103,56103,00:00:56:02,0:00:00,0.389,389,00:00:00:09,,,,n,n,n,EPEN,EPEN,
0:00:56,56.103,56103,00:00:56:02,0:00:56,56.493,56493,00:00:56:12,0:00:00,0.39,390,00:00:00:09,,,,chu:,chu:,chu:,PTCL,PTCL,
0:00:56,56.493,56493,00:00:56:12,0:01:01,60.954,60954,00:01:00:23,0:00:04,4.461,4461,00:00:04:11,ESP,n pala paks talhtsi xa n chu: n tanu:ma nitla:ni xa iyma: kiwanipalá n chu: pus,"me dice nuevamente: esto no sirve está relleno de semillas,",,,,,,
0:00:56,56.493,56493,00:00:56:12,0:00:57,56.771,56771,00:00:56:19,0:00:00,0.278,278,00:00:00:06,,,,n,n,n,EPEN,EPEN,
0:00:57,56.771,56771,00:00:56:19,0:00:57,57.05,57050,00:00:57:01,0:00:00,0.279,279,00:00:00:06,,,,pala,pala,pala,CONJ,CONJ,
0:00:57,57.05,57050,00:00:57:01,0:00:57,57.329,57329,00:00:57:08,0:00:00,0.279,279,00:00:00:06,,,,paks,paks,paks,all,all,
0:00:57,57.329,57329,00:00:57:08,0:00:58,57.608,57608,00:00:57:15,0:00:00,0.279,279,00:00:00:06,,,,talhtsi,talhtsi,talhtsi',seed,seed,
0:00:58,57.608,57608,00:00:57:15,0:00:58,57.887,57887,00:00:57:22,0:00:00,0.279,279,00:00:00:06,,,,xa,xa,xa',PRN.3SBJ.SG,PRN.3SBJ.SG,
0:00:58,57.887,57887,00:00:57:22,0:00:58,58.165,58165,00:00:58:04,0:00:00,0.278,278,00:00:00:06,,,,n,n,n,EPEN,EPEN,
0:00:58,58.165,58165,00:00:58:04,0:00:58,58.444,58444,00:00:58:11,0:00:00,0.279,279,00:00:00:06,,,,chu:,chu:,chu:,PTCL,PTCL,
0:00:58,58.444,58444,00:00:58:11,0:00:59,58.723,58723,00:00:58:18,0:00:00,0.279,279,00:00:00:06,,,,n,n,n,EPEN,EPEN,
0:00:59,58.723,58723,00:00:58:18,0:00:59,59.002,59002,00:00:59:00,0:00:00,0.279,279,00:00:00:06,,,,tanu:ma,ta-nu:-ma,ta-nu:-ma:',INC-in-PROG [3SBJ.SG],INC-in-PROG [3SBJ.SG],
0:00:59,59.002,59002,00:00:59:00,0:00:59,59.281,59281,00:00:59:07,0:00:00,0.279,279,00:00:00:06,,,,nitla:ni,ni-tla:n-i,ni-tla:n,NEG-good-JNCT,NEG-good,
0:00:59,59.281,59281,00:00:59:07,0:01:00,59.559,59559,00:00:59:13,0:00:00,0.278,278,00:00:00:06,,,,xa,xa,xa',PRN.3SBJ.SG,PRN.3SBJ.SG,
0:01:00,59.559,59559,00:00:59:13,0:01:00,59.838,59838,00:00:59:20,0:00:00,0.279,279,00:00:00:06,,,,iyma:,iyma:,iyma:,DEM,DEM,
0:01:00,59.838,59838,00:00:59:20,0:01:00,60.117,60117,00:01:00:02,0:00:00,0.279,279,00:00:00:06,,,,kiwanipalá,ki-wa-ni-palá,ki-wan-ni-palá-a:',1OBJ-V.say-DAT-RPT [3SBJ.SG PRES IPFV],1OBJ-V.say-DAT-RPT-IPFV [3SBJ.SG PRES],
0:01:00,60.117,60117,00:01:00:02,0:01:00,60.396,60396,00:01:00:09,0:00:00,0.279,279,00:00:00:06,,,,n,n,n,EPEN,EPEN,
0:01:00,60.396,60396,00:01:00:09,0:01:01,60.675,60675,00:01:00:16,0:00:00,0.279,279,00:00:00:06,,,,chu:,chu:,chu:,PTCL,PTCL,
0:01:01,60.675,60675,00:01:00:16,0:01:01,60.954,60954,00:01:00:23,0:00:00,0.279,279,00:00:00:06,,,,pus,pus,pus,INTJ,INTJ,
0:01:01,60.954,60954,00:01:00:23,0:01:04,64.407,64407,00:01:04:10,0:00:03,3.453,3453,00:00:03:11,ESP,"máqalhi iyma: *porque** paks talhtsi luwa kakxa...,","lo desechó porque es pura semilla, sólo contiene",,,,,,
0:01:01,60.954,60954,00:01:00:23,0:01:01,61.447,61447,00:01:01:11,0:00:00,0.493,493,00:00:00:12,,,,máqalhi,máqa-lh-i,maqalh-lh,V.throw-PFV-JNCT [3SBJ.SG],V.throw-PFV [3SBJ.SG],
0:01:01,61.447,61447,00:01:01:11,0:01:02,61.94,61940,00:01:01:23,0:00:00,0.493,493,00:00:00:12,,,,iyma:,iyma:,iyma:,DEM,DEM,
0:01:02,61.94,61940,00:01:01:23,0:01:02,62.433,62433,00:01:02:10,0:00:00,0.493,493,00:00:00:12,,,,*porque**,porque,porque,INJT,INJT,
0:01:02,62.433,62433,00:01:02:10,0:01:03,62.927,62927,00:01:02:23,0:00:00,0.494,494,00:00:00:12,,,,paks,paks,paks,all,all,
0:01:03,62.927,62927,00:01:02:23,0:01:03,63.42,63420,00:01:03:10,0:00:00,0.493,493,00:00:00:12,,,,talhtsi,talhtsi,talhtsi',seed,seed,
0:01:03,63.42,63420,00:01:03:10,0:01:04,63.913,63913,00:01:03:22,0:00:00,0.493,493,00:00:00:12,,,,luwa,luwa,luwa,very,very,
0:01:04,63.913,63913,00:01:03:22,0:01:04,64.407,64407,00:01:04:10,0:00:00,0.494,494,00:00:00:12,,,,"kakxa...,",kakxa,kakxa,ERROR,ERROR,
0:01:04,64.407,64407,00:01:04:10,0:01:08,67.653,67653,00:01:07:16,0:00:03,3.246,3246,00:00:03:06,ESP,"xa*semilla**, xatalhtsi cha: xa n tanu:ma ni:lá xa n chu: wa'kán","semillas, no se puede comer",,,,,,
0:01:04,64.407,64407,00:01:04:10,0:01:05,64.702,64702,00:01:04:17,0:00:00,0.295,295,00:00:00:07,,,,xa*semilla**,xa-semilla,xa-semilla,DEF-seed,DEF-seed,
0:01:05,64.702,64702,00:01:04:17,0:01:05,64.997,64997,00:01:04:24,0:00:00,0.295,295,00:00:00:07,,,,xatalhtsi,xa-talhtsi,xa-talhtsi',DEF-seed,DEF-seed,
0:01:05,64.997,64997,00:01:04:24,0:01:05,65.292,65292,00:01:05:07,0:00:00,0.295,295,00:00:00:07,,,,cha:,cha:,cha:,PTCL,PTCL,
0:01:05,65.292,65292,00:01:05:07,0:01:06,65.587,65587,00:01:05:14,0:00:00,0.295,295,00:00:00:07,,,,xa,xa,xa',PRN.3SBJ.SG,PRN.3SBJ.SG,
0:01:06,65.587,65587,00:01:05:14,0:01:06,65.882,65882,00:01:05:22,0:00:00,0.295,295,00:00:00:07,,,,n,n,n,EPEN,EPEN,
0:01:06,65.882,65882,00:01:05:22,0:01:06,66.177,66177,00:01:06:04,0:00:00,0.295,295,00:00:00:07,,,,tanu:ma,ta-nu:-ma,ta-nu:-ma:',INC-in-PROG [3SBJ.SG],INC-in-PROG [3SBJ.SG],
0:01:06,66.177,66177,00:01:06:04,0:01:06,66.472,66472,00:01:06:11,0:00:00,0.295,295,00:00:00:07,,,,ni:lá,ni:lá,ni:láh,NEG,NEG,
0:01:06,66.472,66472,00:01:06:11,0:01:07,66.767,66767,00:01:06:19,0:00:00,0.295,295,00:00:00:07,,,,xa,xa,xa',PRN.3SBJ.SG,PRN.3SBJ.SG,
0:01:07,66.767,66767,00:01:06:19,0:01:07,67.062,67062,00:01:07:01,0:00:00,0.295,295,00:00:00:07,,,,n,n,n,EPEN,EPEN,
0:01:07,67.062,67062,00:01:07:01,0:01:07,67.357,67357,00:01:07:08,0:00:00,0.295,295,00:00:00:07,,,,chu:,chu:,chu:,PTCL,PTCL,
0:01:07,67.357,67357,00:01:07:08,0:01:08,67.652,67652,00:01:07:16,0:00:00,0.295,295,00:00:00:07,,,,wa'kán,wa'-kán,wa'-kan,V.eat-INDEF [3SBJ.SG PRES IPFV],V.eat-INDEF [3SBJ.SG PRES IPFV],
0:01:08,67.653,67653,00:01:07:16,0:01:11,70.949,70949,00:01:10:23,0:00:03,3.296,3296,00:00:03:07,ESP,iyma: pero wa: kini n chu: li:laqapasa:'wi n talhtsísiqna'.,por ello lo llamamos talhtsísiqna'.,,,,,,
0:01:08,67.653,67653,00:01:07:16,0:01:08,68.019,68019,00:01:08:00,0:00:00,0.366,366,00:00:00:09,,,,iyma:,iyma:,iyma:,DEM,DEM,
0:01:08,68.019,68019,00:01:08:00,0:01:08,68.385,68385,00:01:08:09,0:00:00,0.366,366,00:00:00:09,,,,pero,pero,pero,INTJ,INTJ,
0:01:08,68.385,68385,00:01:08:09,0:01:09,68.751,68751,00:01:08:18,0:00:00,0.366,366,00:00:00:09,,,,wa:,wa:,wa:,FOC,FOC,
0:01:09,68.751,68751,00:01:08:18,0:01:09,69.117,69117,00:01:09:02,0:00:00,0.366,366,00:00:00:09,,,,kini,kin-i,kin,PRN.1SBJ.PL-JNCT,PRN.1SBJ.PL,
0:01:09,69.117,69117,00:01:09:02,0:01:09,69.484,69484,00:01:09:12,0:00:00,0.367,367,00:00:00:09,,,,n,n,n,EPEN,EPEN,
0:01:09,69.484,69484,00:01:09:12,0:01:10,69.85,69850,00:01:09:21,0:00:00,0.366,366,00:00:00:09,,,,chu:,chu:,chu:,PTCL,PTCL,
0:01:10,69.85,69850,00:01:09:21,0:01:10,70.216,70216,00:01:10:05,0:00:00,0.366,366,00:00:00:09,,,,li:laqapasa:'wi,li:-laqapas-a:'-w-i,li:-laqapas-a:'-'w,INS-V.recognize-IPFV-1SBJ.PL-JNCT [PRES],INS-V.recognize-IPFV-1SBJ.PL [PRES],
0:01:10,70.216,70216,00:01:10:05,0:01:11,70.582,70582,00:01:10:14,0:00:00,0.366,366,00:00:00:09,,,,n,n,n,EPEN,EPEN,
0:01:11,70.582,70582,00:01:10:14,0:01:11,70.949,70949,00:01:10:23,0:00:00,0.367,367,00:00:00:09,,,,talhtsísiqna',talhtsísiqna',talhtsísiqna',Musa.ornata,Musa.ornata,
0:01:11,70.949,70949,00:01:10:23,0:01:11,71.396,71396,00:01:11:09,0:00:00,0.447,447,00:00:00:11,,,,Xli:ka:na,xli:ka:na,xli:ka:nah,true,true,
0:01:11,70.949,70949,00:01:10:23,0:01:15,74.525,74525,00:01:14:13,0:00:04,3.576,3576,00:00:03:14,APG,"Xli:ka:na xa nayi la:wanimá:'w, tla:ni maklakaskina:'wi n pala","Lo que decimos es verdad, lo podemos usar para",,,,,,
0:01:11,71.396,71396,00:01:11:09,0:01:12,71.843,71843,00:01:11:21,0:00:00,0.447,447,00:00:00:11,,,,xa,xa,xa',PRN.3SBJ.SG,PRN.3SBJ.SG,
0:01:12,71.843,71843,00:01:11:21,0:01:12,72.29,72290,00:01:12:07,0:00:00,0.447,447,00:00:00:11,,,,nayi,nayi,nayi,as,as,
0:01:12,72.29,72290,00:01:12:07,0:01:13,72.737,72737,00:01:12:18,0:00:00,0.447,447,00:00:00:11,,,,la:wanimá:'w,la:-wa-ni-má:'-w,la:-wan-ni-ma:'-'w,RECP-V.say-DAT-PROG-1SBJ.PL,RECP-V.say-DAT-PROG-1SBJ.PL,
0:01:13,72.737,72737,00:01:12:18,0:01:13,73.184,73184,00:01:13:04,0:00:00,0.447,447,00:00:00:11,,,,tla:ni,tla:n-i,tla:n,good-JNCT,good,
0:01:13,73.184,73184,00:01:13:04,0:01:14,73.631,73631,00:01:13:15,0:00:00,0.447,447,00:00:00:11,,,,maklakaskina:'wi,mak-lakaskin-á:'-w-i,mak-lakaskin-á:'-'w,body-V.use-IPFV-1SBJ.PL-JNCT,body-V.use-IPFV-1SBJ.PL,
0:01:14,73.631,73631,00:01:13:15,0:01:14,74.078,74078,00:01:14:01,0:00:00,0.447,447,00:00:00:11,,,,n,n,n,EPEN,EPEN,
0:01:14,74.078,74078,00:01:14:01,0:01:15,74.525,74525,00:01:14:13,0:00:00,0.447,447,00:00:00:11,,,,pala,pala,pala,CONJ,CONJ,
0:01:15,74.525,74525,00:01:14:13,0:01:15,74.894,74894,00:01:14:22,0:00:00,0.369,369,00:00:00:09,,,,iyma:,iyma:,iyma:,DEM,DEM,
0:01:15,74.525,74525,00:01:14:13,0:01:19,78.587,78587,00:01:18:14,0:00:04,4.062,4062,00:00:04:01,APG,"iyma: n pu:tlawaya:'wi n kinchu:wkán nayi la:wanimá:'w n pala spalanchu:w, wa:'t,","envolver nuestros tamales de frijol, tamales de carne,",,,,,,
0:01:15,74.894,74894,00:01:14:22,0:01:15,75.263,75263,00:01:15:06,0:00:00,0.369,369,00:00:00:09,,,,n,n,n,EPEN,EPEN,
0:01:15,75.263,75263,00:01:15:06,0:01:16,75.632,75632,00:01:15:15,0:00:00,0.369,369,00:00:00:09,,,,pu:tlawaya:'wi,pu:-tlawa-ya:'-w-i,pu:-tlawa-a:'-'w,CTNR-V.do-IPFV-1SBJ.PL-JNCT,CTNR-V.do-IPFV-1SBJ.PL,
0:01:16,75.632,75632,00:01:15:15,0:01:16,76.002,76002,00:01:16:00,0:00:00,0.37,370,00:00:00:09,,,,n,n,n,EPEN,EPEN,
0:01:16,76.002,76002,00:01:16:00,0:01:16,76.371,76371,00:01:16:09,0:00:00,0.369,369,00:00:00:09,,,,kinchu:wkán,kin-chu:w-kán,kin-chu:w-kan,1POSS-tortilla-PL.POSS,1POSS-tortilla-PL.POSS,
0:01:16,76.371,76371,00:01:16:09,0:01:17,76.74,76740,00:01:16:18,0:00:00,0.369,369,00:00:00:09,,,,nayi,nayi,nayi,as,as,
0:01:17,76.74,76740,00:01:16:18,0:01:17,77.109,77109,00:01:17:02,0:00:00,0.369,369,00:00:00:09,,,,la:wanimá:'w,la:-wa-ni-má:'-w,la:-wan-ni-ma:'-'w,RECP-V.say-DAT-PROG-1SBJ.PL,RECP-V.say-DAT-PROG-1SBJ.PL,
0:01:17,77.109,77109,00:01:17:02,0:01:17,77.479,77479,00:01:17:11,0:00:00,0.37,370,00:00:00:09,,,,n,n,n,EPEN,EPEN,
0:01:17,77.479,77479,00:01:17:11,0:01:18,77.848,77848,00:01:17:21,0:00:00,0.369,369,00:00:00:09,,,,pala,pala,pala,CONJ,CONJ,
0:01:18,77.848,77848,00:01:17:21,0:01:18,78.217,78217,00:01:18:05,0:00:00,0.369,369,00:00:00:09,,,,spalanchu:w,spalanchu:w,spalanchu:w,bean.tamale,bean.tamale,
0:01:18,78.217,78217,00:01:18:05,0:01:19,78.587,78587,00:01:18:14,0:00:00,0.37,370,00:00:00:09,,,,wa:'t,wa:'t,wa:'t,tamale,tamale,
0:01:19,78.587,78587,00:01:18:14,0:01:21,81.346,81346,00:01:21:08,0:00:03,2.759,2759,00:00:02:18,APG,"pu:láklh, tla:ni iyma: lakaskina:'wi iyma: siqna","tamales de frijoles enteros, podemos usar este plátano,",,,,,,
0:01:19,78.587,78587,00:01:18:14,0:01:19,79.046,79046,00:01:19:01,0:00:00,0.459,459,00:00:00:11,,,,pu:láklh,pu:láklh,pu:láklh,bean.tamale,bean.tamale,
0:01:19,79.046,79046,00:01:19:01,0:01:20,79.506,79506,00:01:19:12,0:00:00,0.46,460,00:00:00:11,,,,tla:ni,tla:n-i,tla:n,good-JNCT,good,
0:01:20,79.506,79506,00:01:19:12,0:01:20,79.966,79966,00:01:19:24,0:00:00,0.46,460,00:00:00:11,,,,iyma:,iyma:,iyma:,DEM,DEM,
0:01:20,79.966,79966,00:01:19:24,0:01:20,80.426,80426,00:01:20:10,0:00:00,0.46,460,00:00:00:11,,,,lakaskina:'wi,lakaskin-a:'-w-i,lakaskin-a:'-'w,V.Use-IPFV-1SBJ.PL-JNCT,V.Use-IPFV-1SBJ.PL,
0:01:20,80.426,80426,00:01:20:10,0:01:21,80.886,80886,00:01:20:22,0:00:00,0.46,460,00:00:00:11,,,,iyma:,iyma:,iyma:,DEM,DEM,
0:01:21,80.886,80886,00:01:20:22,0:01:21,81.346,81346,00:01:21:08,0:00:00,0.46,460,00:00:00:11,,,,siqna,siqna,siqna',banana,banana,
0:01:21,81.346,81346,00:01:21:08,0:01:24,83.659,83659,00:01:23:16,0:00:02,2.313,2313,00:00:02:07,APG,chu: nipalha xa n chu: maski cha:,además no son duros aunque,,,,,,
0:01:21,81.346,81346,00:01:21:08,0:01:22,81.676,81676,00:01:21:16,0:00:00,0.33,330,00:00:00:08,,,,chu:,chu:,chu:,PTCL,PTCL,
0:01:22,81.676,81676,00:01:21:16,0:01:22,82.006,82006,00:01:22:00,0:00:00,0.33,330,00:00:00:08,,,,nipalha,ni-palha,ni-palha',NEG-hard,NEG-hard,
0:01:22,82.006,82006,00:01:22:00,0:01:22,82.337,82337,00:01:22:08,0:00:00,0.331,331,00:00:00:08,,,,xa,xa,xa',PRN.3SBJ.SG,PRN.3SBJ.SG,
0:01:22,82.337,82337,00:01:22:08,0:01:23,82.667,82667,00:01:22:16,0:00:00,0.33,330,00:00:00:08,,,,n,n,n,EPEN,EPEN,
0:01:23,82.667,82667,00:01:22:16,0:01:23,82.998,82998,00:01:22:24,0:00:00,0.331,331,00:00:00:08,,,,chu:,chu:,chu:,PTCL,PTCL,
0:01:23,82.998,82998,00:01:22:24,0:01:23,83.328,83328,00:01:23:08,0:00:00,0.33,330,00:00:00:08,,,,maski,maski,maski,although,although,
0:01:23,83.328,83328,00:01:23:08,0:01:24,83.659,83659,00:01:23:16,0:00:00,0.331,331,00:00:00:08,,,,cha:,cha:,cha:,PTCL,PTCL,
0:01:24,83.659,83659,00:01:23:16,0:01:26,86.387,86387,00:01:26:09,0:00:03,2.728,2728,00:00:02:18,APG,"laktlanka ukxilhá:'w, n pi tla:ni n tamaklakaskín.","los veamos grandes, son eficientes.",,,,,,
0:01:24,83.659,83659,00:01:23:16,0:01:24,84.048,84048,00:01:24:01,0:00:00,0.389,389,00:00:00:09,,,,laktlanka,lak-tlanka,lak-tlanka',PL-big,PL-big,
0:01:24,84.048,84048,00:01:24:01,0:01:24,84.438,84438,00:01:24:10,0:00:00,0.39,390,00:00:00:09,,,,ukxilhá:'w,ukxilh-á:'-w,ukxilh-a:'-'w,V.see-IPFV-1SBJ.PL,V.see-IPFV-1SBJ.PL,
0:01:24,84.438,84438,00:01:24:10,0:01:25,84.828,84828,00:01:24:20,0:00:00,0.39,390,00:00:00:09,,,,n,n,n,EPEN,EPEN,
0:01:25,84.828,84828,00:01:24:20,0:01:25,85.217,85217,00:01:25:05,0:00:00,0.389,389,00:00:00:09,,,,pi,pi,pi,COMP,COMP,
0:01:25,85.217,85217,00:01:25:05,0:01:26,85.607,85607,00:01:25:15,0:00:00,0.39,390,00:00:00:09,,,,tla:ni,tla:n-i,tla:n,good-JNCT,good,
0:01:26,85.607,85607,00:01:25:15,0:01:26,85.997,85997,00:01:25:24,0:00:00,0.39,390,00:00:00:09,,,,n,n,n,EPEN,EPEN,
0:01:26,85.997,85997,00:01:25:24,0:01:26,86.387,86387,00:01:26:09,0:00:00,0.39,390,00:00:00:09,,,,tamaklakaskín,ta-mak-lakaskín,ta-mak-lakaskín,DTRANS-body-V.use [3SBJ.SG PRES IPFV],DTRANS-body-V.use [3SBJ.SG PRES IPFV],
0:01:26,86.387,86387,00:01:26:09,0:01:29,88.637,88637,00:01:28:15,0:00:02,2.25,2250,00:00:02:06,ESP,"Pus xli:ka:na na: n ti: kilhwampa:'t, paks","Lo que dices es muy cierto,",,,,,,
0:01:26,86.387,86387,00:01:26:09,0:01:27,86.837,86837,00:01:26:20,0:00:00,0.45,450,00:00:00:11,,,,Pus,pus,pus,INTJ,INTJ,
0:01:27,86.837,86837,00:01:26:20,0:01:27,87.287,87287,00:01:27:07,0:00:00,0.45,450,00:00:00:11,,,,xli:ka:na,xli:ka:na,xli:ka:nah,true,true,
0:01:27,87.287,87287,00:01:27:07,0:01:28,87.737,87737,00:01:27:18,0:00:00,0.45,450,00:00:00:11,,,,na:,na:,na:,aslo,also,
0:01:27,87.287,87287,00:01:27:07,0:01:28,87.737,87737,00:01:27:18,0:00:00,0.45,450,00:00:00:11,,,,n,n,n,EPEN,EPEN,
0:01:27,87.287,87287,00:01:27:07,0:01:28,87.737,87737,00:01:27:18,0:00:00,0.45,450,00:00:00:11,,,,ti:,ti:,ti:,HREL,HREL,
0:01:28,87.737,87737,00:01:27:18,0:01:28,88.187,88187,00:01:28:04,0:00:00,0.45,450,00:00:00:11,,,,kilhwampa:'t,kilh-wám-pa:'-t,kilh.wan-pa:'-t,mouth-V.say-PROG.2SBJ-2SBJ.SG,mouth-V.say-PROG.2SBJ-2SBJ.SG,
0:01:28,88.187,88187,00:01:28:04,0:01:29,88.637,88637,00:01:28:15,0:00:00,0.45,450,00:00:00:11,,,,paks,paks,paks,all,all,
0:01:29,88.637,88637,00:01:28:15,0:01:31,90.965,90965,00:01:30:24,0:00:02,2.328,2328,00:00:02:08,ESP,"tla:ni n pu:tlawaya:'wi n kinchu:wkán,","lo podemos usar para envolver nuestros tamales,",,,,,,
0:01:29,88.637,88637,00:01:28:15,0:01:29,89.102,89102,00:01:29:02,0:00:00,0.465,465,00:00:00:11,,,,tla:ni,tla:n-i,tla:n,good-JNCT,good,
